"indID","popID","country","lonInd","latInd","hapInd","Acc"
"ind_198","pop15","1_Asia",139.898,35.413,"HTJP001",1273014171
"ind_199","pop16","1_Asia",140.077,35.532,"HTJP002",1273014172
"ind_200","pop16","1_Asia",140.077,35.532,"HTJP002",1273014172
"ind_201","pop16","1_Asia",140.077,35.532,"HTJP002",1273014172
"ind_202","pop16","1_Asia",140.077,35.532,"HTJP002",1273014172
"ind_203","pop16","1_Asia",140.077,35.532,"HTJP002",1273014172
"ind_204","pop16","1_Asia",140.077,35.532,"HTJP001",1273014171
"ind_205","pop16","1_Asia",140.077,35.532,"HTJP001",1273014171
"ind_206","pop16","1_Asia",140.077,35.532,"HTJP001",1273014171
"ind_207","pop16","1_Asia",140.077,35.532,"HTJP001",1273014171
"ind_208","pop17","1_Asia",139.922,35.672,"HTJP002",1273014172
"ind_209","pop17","1_Asia",139.922,35.672,"HTJP002",1273014172
"ind_210","pop17","1_Asia",139.922,35.672,"HTJP002",1273014172
"ind_211","pop17","1_Asia",139.922,35.672,"HTJP002",1273014172
"ind_212","pop17","1_Asia",139.922,35.672,"HTJP002",1273014172
"ind_213","pop17","1_Asia",139.922,35.672,"HTJP003",1273480222
"ind_214","pop17","1_Asia",139.922,35.672,"HTJP004",1273480223
"ind_215","pop17","1_Asia",139.922,35.672,"HTJP001",1273014171
"ind_216","pop17","1_Asia",139.922,35.672,"HTJP001",1273014171
"ind_217","pop17","1_Asia",139.922,35.672,"HTJP001",1273014171
"ind_218","pop18","1_Asia",139.629,35.467,"HTJP002",1273014172
"ind_219","pop18","1_Asia",139.629,35.467,"HTJP002",1273014172
"ind_220","pop18","1_Asia",139.629,35.467,"HTJP002",1273014172
"ind_221","pop18","1_Asia",139.629,35.467,"HTJP002",1273014172
"ind_222","pop18","1_Asia",139.629,35.467,"HTJP003",1273480222
"ind_223","pop18","1_Asia",139.629,35.467,"HTJP001",1273014171
"ind_224","pop19","1_Asia",139.663,35.144,"HTJP001",1273014171
"ind_225","pop20","1_Asia",139.628,35.163,"HTJP002",1273014172
"ind_226","pop20","1_Asia",139.628,35.163,"HTJP002",1273014172
"ind_227","pop20","1_Asia",139.628,35.163,"HTJP008",1273480226
"ind_228","pop20","1_Asia",139.628,35.163,"HTJP009",1273480227
"ind_229","pop20","1_Asia",139.628,35.163,"HTJP027",1273480221
"ind_230","pop20","1_Asia",139.628,35.163,"HTJP002",1273014172
"ind_231","pop20","1_Asia",139.628,35.163,"HTJP002",1273014172
"ind_232","pop20","1_Asia",139.628,35.163,"HTJP002",1273014172
"ind_233","pop21","1_Asia",137.59,36.974,"HTJP005",1273014173
"ind_234","pop21","1_Asia",137.59,36.974,"HTJP005",1273014173
"ind_235","pop21","1_Asia",137.59,36.974,"HTJP005",1273014173
"ind_236","pop21","1_Asia",137.59,36.974,"HTJP005",1273014173
"ind_237","pop21","1_Asia",137.59,36.974,"HTJP005",1273014173
"ind_238","pop21","1_Asia",137.59,36.974,"HTJP005",1273014173
"ind_239","pop21","1_Asia",137.59,36.974,"HTJP005",1273014173
"ind_240","pop22","1_Asia",137.399,36.835,"HTJP032",1273480230
"ind_241","pop22","1_Asia",137.399,36.835,"HTJP002",1273014172
"ind_242","pop22","1_Asia",137.399,36.835,"HTJP002",1273014172
"ind_243","pop23","1_Asia",137.234,36.765,"HTJP005",1273014173
"ind_244","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_245","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_246","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_247","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_248","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_249","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_250","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_251","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_252","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_253","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_254","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_255","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_256","pop23","1_Asia",137.234,36.765,"HTJP002",1273014172
"ind_257","pop24","1_Asia",135.185,35.559,"HTJP002sup",1273480698
"ind_258","pop24","1_Asia",135.185,35.559,"HTJP002sup",1273480698
"ind_259","pop24","1_Asia",135.185,35.559,"HTJP014",1273480231
"ind_260","pop24","1_Asia",135.185,35.559,"HTJP002",1273014172
