"species","type","comparison","post","oob","firstmod","secmod","winner","loserPost","shipPost","admixPost","MLPost"
"Haminoea_japonica","pca","ShipVadmix",0.76765745920746,0.0120536093769185,"Ship","admix","admix",0.23234254079254,0.23234254079254,0.76765745920746,NA
"Haminoea_japonica","untrans","ShipVadmix",0.886626666666667,0.00927302435845368,"Ship","admix","admix",0.113373333333333,0.113373333333333,0.886626666666667,NA
"Haminoea_japonica","pca","ShipVML",0.804763412698412,0.0099134507072815,"Ship","ML","ML",0.195236587301588,0.195236587301588,NA,0.804763412698412
"Haminoea_japonica","untrans","ShipVML",0.909383333333333,0.00593410781773893,"Ship","ML","ML",0.090616666666667,0.090616666666667,NA,0.909383333333333
"Haminoea_japonica","pca","AdmixVML",0.60744432900433,0.186354938061915,"Admix","ML","ML",0.39255567099567,NA,0.39255567099567,0.60744432900433
"Haminoea_japonica","untrans","AdmixVML",0.551681666666666,0.157574110560047,"Admix","ML","ML",0.448318333333334,NA,0.448318333333334,0.551681666666666
"Haminoea_japonica","pca","ShipVadmix",0.756884603174603,0.0120649432832438,"Ship","admix","admix",0.243115396825397,0.243115396825397,0.756884603174603,NA
"Haminoea_japonica","untrans","ShipVadmix",0.882965,0.0092352446707028,"Ship","admix","admix",0.117035,0.117035,0.882965,NA
"Haminoea_japonica","pca","ShipVML",0.806760007215007,0.00986816657767077,"Ship","ML","ML",0.193239992784993,0.193239992784993,NA,0.806760007215007
"Haminoea_japonica","untrans","ShipVML",0.914548333333333,0.00586429478458906,"Ship","ML","ML",0.085451666666667,0.085451666666667,NA,0.914548333333333
"Haminoea_japonica","pca","AdmixVML",0.595799163614164,0.185975609756098,"Admix","ML","ML",0.404200836385836,NA,0.404200836385836,0.595799163614164
"Haminoea_japonica","untrans","AdmixVML",0.55102,0.157036256992096,"Admix","ML","ML",0.44898,NA,0.44898,0.55102
"Haminoea_japonica","pca","ShipVadmix",0.768265405011655,0.0120951670334445,"Ship","admix","admix",0.231734594988345,0.231734594988345,0.768265405011655,NA
"Haminoea_japonica","untrans","ShipVadmix",0.886646666666666,0.00929947013987929,"Ship","admix","admix",0.113353333333334,0.113353333333334,0.886646666666666,NA
"Haminoea_japonica","pca","ShipVML",0.812968527028527,0.00988137444880723,"Ship","ML","ML",0.187031472971473,0.187031472971473,NA,0.812968527028527
"Haminoea_japonica","untrans","ShipVML",0.905295,0.00587750265572552,"Ship","ML","ML",0.094705,0.094705,NA,0.905295
"Haminoea_japonica","pca","AdmixVML",0.590821904761905,0.186241705731821,"Admix","ML","ML",0.409178095238095,NA,0.409178095238095,0.590821904761905
"Haminoea_japonica","untrans","AdmixVML",0.552968333333334,0.156940009511516,"Admix","ML","ML",0.447031666666666,NA,0.447031666666666,0.552968333333334
"Haminoea_japonica","pca","ShipVadmix",0.768463718275189,0.0120819441427317,"Ship","admix","admix",0.231536281724811,0.231536281724811,0.768463718275189,NA
"Haminoea_japonica","untrans","ShipVadmix",0.886596666666666,0.00928813623355403,"Ship","admix","admix",0.113403333333334,0.113403333333334,0.886596666666666,NA
"Haminoea_japonica","pca","ShipVML",0.796410813492063,0.00990779019108016,"Ship","ML","ML",0.203589186507937,0.203589186507937,NA,0.796410813492063
"Haminoea_japonica","untrans","ShipVML",0.90038,0.00589259736559576,"Ship","ML","ML",0.09962,0.09962,NA,0.90038
"Haminoea_japonica","pca","AdmixVML",0.591163932178932,0.186179427950268,"Admix","ML","ML",0.408836067821068,NA,0.408836067821068,0.591163932178932
"Haminoea_japonica","untrans","AdmixVML",0.561315,0.157370292365876,"Admix","ML","ML",0.438685,NA,0.438685,0.561315
"Haminoea_japonica","pca","ShipVadmix",0.758868041125542,0.012055498361306,"Ship","admix","admix",0.241131958874458,0.241131958874458,0.758868041125542,NA
"Haminoea_japonica","untrans","ShipVadmix",0.889321666666667,0.0092654684209035,"Ship","admix","admix",0.110678333333333,0.110678333333333,0.889321666666667,NA
"Haminoea_japonica","pca","ShipVML",0.798831206293706,0.0099323190946193,"Ship","ML","ML",0.201168793706294,0.201168793706294,NA,0.798831206293706
"Haminoea_japonica","untrans","ShipVML",0.907855,0.0058888236881282,"Ship","ML","ML",0.092145,0.092145,NA,0.907855
"Haminoea_japonica","pca","AdmixVML",0.595836428571429,0.186411554226963,"Admix","ML","ML",0.404163571428571,NA,0.404163571428571,0.595836428571429
"Haminoea_japonica","untrans","AdmixVML",0.558455,0.156821115564916,"Admix","ML","ML",0.441545,NA,0.441545,0.558455
"Haminoea_japonica","pca","ShipVadmix",0.769330577200577,0.0120611653144687,"Ship","admix","admix",0.230669422799423,0.230669422799423,0.769330577200577,NA
"Haminoea_japonica","untrans","ShipVadmix",0.883518333333333,0.0093126930305921,"Ship","admix","admix",0.116481666666667,0.116481666666667,0.883518333333333,NA
"Haminoea_japonica","pca","ShipVML",0.798717911255411,0.00995873483689223,"Ship","ML","ML",0.201282088744589,0.201282088744589,NA,0.798717911255411
"Haminoea_japonica","untrans","ShipVML",0.907731666666667,0.00588693684939442,"Ship","ML","ML",0.092268333333333,0.092268333333333,NA,0.907731666666667
"Haminoea_japonica","pca","AdmixVML",0.599127912087913,0.186332291595896,"Admix","ML","ML",0.400872087912087,NA,0.400872087912087,0.599127912087913
"Haminoea_japonica","untrans","AdmixVML",0.549988333333333,0.157370292365876,"Admix","ML","ML",0.450011666666667,NA,0.450011666666667,0.549988333333333
"Haminoea_japonica","pca","ShipVadmix",0.769598344155844,0.0121140568773199,"Ship","admix","admix",0.230401655844156,0.230401655844156,0.769598344155844,NA
"Haminoea_japonica","untrans","ShipVadmix",0.88148,0.00930702607742947,"Ship","admix","admix",0.11852,0.11852,0.88148,NA
"Haminoea_japonica","pca","ShipVML",0.799255413059163,0.0098945823199437,"Ship","ML","ML",0.200744586940837,0.200744586940837,NA,0.799255413059163
"Haminoea_japonica","untrans","ShipVML",0.908486666666667,0.00589071052686198,"Ship","ML","ML",0.091513333333333,0.091513333333333,NA,0.908486666666667
