10,1670,87,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Native_Japan_Mangokuura_117,mng,302,308,205,205,231,231,182,188,198,200,292,292,262,262,200,234,352,356,260,260
Native_Japan_Mangokuura_118,mng,287,308,217,217,231,231,188,188,198,198,292,292,262,262,198,198,356,356,260,260
Native_Japan_Mangokuura_122,mng,287,308,205,217,231,231,188,188,198,210,286,292,262,262,198,198,352,356,260,260
Native_Japan_Mangokuura_126,mng,302,308,205,217,231,231,182,188,198,198,290,320,262,267,198,198,354,356,260,260
Native_Japan_Mangokuura_130,mng,302,305,205,205,231,231,182,185,198,198,288,360,262,267,198,198,356,356,260,260
Native_Japan_Mangokuura_136,mng,305,308,205,205,231,231,188,188,198,200,292,320,262,262,198,228,352,356,260,260
Native_Japan_Mangokuura_138,mng,287,308,205,205,231,231,188,188,198,198,292,312,262,262,198,226,356,356,260,260
Native_Japan_Mangokuura_144,mng,302,308,205,217,231,233,182,188,198,198,292,320,262,262,198,198,352,356,260,260
Native_Japan_Mangokuura_145,mng,302,302,205,219,231,231,182,182,198,200,276,286,262,262,200,230,352,356,260,260
Native_Japan_Mangokuura_147,mng,287,308,205,205,231,231,176,188,198,198,286,292,262,262,198,198,354,358,260,260
Native_Japan_Mangokuura_149,mng,302,305,205,205,229,231,182,185,198,198,292,320,262,262,198,236,352,356,260,260
Native_Japan_Mangokuura_158,mng,305,308,205,217,233,233,185,188,198,200,276,320,262,262,198,198,356,356,260,260
Native_Japan_MouneBay_013,mou,302,302,221,221,255,255,182,182,224,224,292,294,262,262,198,198,358,358,260,260
Native_Japan_MouneBay_015,mou,302,302,221,221,231,255,182,182,198,200,290,290,262,262,198,198,356,356,260,260
Native_Japan_MouneBay_043,mou,284,302,221,225,231,235,182,182,198,200,290,290,262,262,198,198,354,356,260,260
Native_Japan_MouneBay_056,mou,284,302,221,221,255,255,182,182,198,224,290,290,262,262,198,198,354,354,260,260
Native_Japan_MouneBay_068,mou,302,302,221,221,255,255,182,182,210,210,292,292,262,262,198,198,354,358,260,260
Native_Japan_MouneBay_079,mou,302,302,217,223,231,255,182,182,198,198,290,290,262,262,198,198,356,356,260,260
Native_Japan_MouneBay_081,mou,308,308,221,221,231,231,182,182,198,198,290,292,262,262,198,198,356,356,260,260
Native_Japan_MouneBay_086,mou,284,302,221,221,231,231,182,182,198,198,290,290,262,262,198,198,356,356,260,260
Native_Japan_Usu_2016114,usu,305,305,203,221,251,251,182,185,198,198,282,294,262,272,198,198,352,352,260,260
Native_Japan_Usu_2016118,usu,305,305,203,225,251,251,185,185,198,198,298,298,262,272,198,198,352,354,260,260
Native_Japan_Usu_2016149,usu,305,305,219,223,251,251,185,185,198,198,294,294,262,272,198,198,352,354,260,260
Native_Japan_Usu_2016156,usu,305,305,223,223,251,251,185,185,198,198,296,296,262,272,198,198,352,352,260,260
Native_Japan_Usu_2016163,usu,305,305,203,203,233,233,182,185,198,198,298,298,262,262,198,198,352,352,260,260
Native_Japan_Usu_2016164,usu,305,305,203,221,251,251,182,182,198,198,294,302,262,272,198,198,352,352,260,260
Native_Japan_Usu_2016168,usu,305,305,219,223,251,251,185,185,186,198,294,294,262,272,198,198,354,354,260,260
Native_Japan_Usu_2016169,usu,305,305,223,225,235,251,182,185,198,198,298,302,262,272,198,198,352,352,260,260
Native_Japan_Usu_2016172,usu,305,305,203,219,251,251,185,185,198,198,300,304,262,272,198,198,352,354,260,260
Native_Japan_Usu_2016176,usu,305,305,203,223,251,251,185,185,198,198,298,304,262,272,198,198,354,354,260,260
Native_Japan_Usu_2016181,usu,305,305,203,223,251,251,185,185,198,198,296,296,262,272,198,228,352,354,260,260
Native_Japan_Usu_2016182,usu,305,305,219,221,251,251,185,185,198,198,298,298,262,272,198,198,352,352,260,260
Native_Japan_Usu_2016188,usu,302,308,219,221,251,251,182,188,198,198,298,298,262,262,198,198,352,352,260,260
Native_Japan_Usu_2016195,usu,302,308,221,223,233,251,182,188,198,198,294,298,262,272,198,198,352,352,260,260
Native_Japan_Usu_2016197,usu,305,305,221,221,251,251,185,185,198,198,296,302,262,272,198,228,352,352,260,260
Native_Japan_Usu_2016200,usu,305,305,221,223,251,251,185,185,198,198,296,298,262,272,198,198,352,354,260,260
Native_Japan_Hikiyama_112,hik,302,302,205,205,231,231,182,182,214,214,290,292,262,262,200,200,340,340,260,260
Native_Japan_Hikiyama_123,hik,302,302,205,205,231,231,182,182,214,214,292,292,262,262,200,204,340,340,260,260
Native_Japan_Hikiyama_127,hik,302,302,205,205,231,233,182,182,214,214,292,292,262,262,200,200,340,340,260,260
Native_Japan_Hikiyama_128,hik,302,302,205,205,231,231,182,182,214,214,290,292,262,262,200,204,340,340,260,260
Native_Japan_Hikiyama_129,hik,302,302,205,205,231,231,182,182,214,214,290,292,262,262,204,204,340,340,260,260
Native_Japan_Hikiyama_131,hik,302,302,205,205,231,231,182,182,214,214,290,290,262,262,186,200,340,340,260,260
Native_Japan_Hikiyama_156,hik,302,302,205,205,231,231,182,182,214,214,292,292,262,262,200,204,340,340,260,260
Native_Japan_Hikiyama_160,hik,302,302,205,205,231,231,182,182,214,214,292,292,262,262,200,204,340,340,260,260
Native_Japan_Hikiyama_172,hik,308,308,205,205,231,231,182,182,214,214,292,292,262,262,202,204,340,340,260,260
Native_Japan_Hikiyama_195,hik,302,302,205,205,231,233,182,182,214,214,292,292,262,262,200,200,340,340,260,260
Native_Japan_Hikiyama_200,hik,302,302,205,205,231,231,182,182,214,214,286,292,262,262,204,204,340,340,260,260
Native_Japan_IkutsushimaShrine_IkutShi02,ikt,302,302,203,203,231,253,182,182,198,198,286,302,262,262,208,212,340,358,263,263
Native_Japan_IkutsushimaShrine_IkutShi03,ikt,302,302,203,203,241,261,182,182,198,198,312,312,262,262,206,210,340,358,263,263
Native_Japan_IkutsushimaShrine_IkutShi06,ikt,302,302,203,203,251,251,182,182,198,200,286,304,262,262,194,210,340,340,263,263
