"pop","file","mapped","unmapped","mappedMQ0","id","mappedProp","mappedPropMQ0","fullpath","lib","paralogRemoved","PopID.alt","truepop","Abbreviation","Region","Date_of_Collection","Latitude","Longitude","Collector","Notes"
"MAI","MAI_06_bwa.np.bam",3189546,262914,969404,"MAI_06",0.924,0.304,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAI_06_bwa.np.bam","finalFastq",TRUE,"","MAI","Maizuru","Japan","Fall 2021",NA,NA,"Yorisue","Spat collectors"
"MAL","MAL_01_bwa.np.bam",2637489,266169,845085,"MAL_01",0.908,0.32,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_01_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_02_bwa.np.bam",1629867,145859,511226,"MAL_02",0.918,0.314,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_02_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_04_bwa.np.bam",3079207,294618,1005868,"MAL_04",0.913,0.327,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_04_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_05_bwa.np.bam",3041340,335355,897352,"MAL_05",0.901,0.295,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_05_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_06_bwa.np.bam",2256274,196037,713384,"MAL_06",0.92,0.316,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_06_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_07_bwa.np.bam",1074766,108893,301761,"MAL_07",0.908,0.281,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_07_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_08_bwa.np.bam",2650183,233754,840940,"MAL_08",0.919,0.317,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_08_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_09_bwa.np.bam",1196627,127678,340313,"MAL_09",0.904,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_09_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_10_bwa.np.bam",1185343,97529,332613,"MAL_10",0.924,0.281,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_10_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_11_bwa.np.bam",3381919,303444,1059963,"MAL_11",0.918,0.313,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_11_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_12_bwa.np.bam",1178529,129985,337598,"MAL_12",0.901,0.286,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_12_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_13_bwa.np.bam",3371449,288866,1074719,"MAL_13",0.921,0.319,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_13_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_15_bwa.np.bam",3461806,291150,1116166,"MAL_15",0.922,0.322,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_15_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_16_bwa.np.bam",988674,89210,273564,"MAL_16",0.917,0.277,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_16_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_17_bwa.np.bam",2954734,359740,940138,"MAL_17",0.891,0.318,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_17_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_18_bwa.np.bam",3312387,326836,975454,"MAL_18",0.91,0.294,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_18_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_20_bwa.np.bam",925247,75468,261815,"MAL_20",0.925,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_20_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_21_bwa.np.bam",2193117,266778,708122,"MAL_21",0.892,0.323,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_21_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_22_bwa.np.bam",2783280,489489,919122,"MAL_22",0.85,0.33,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_22_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_23_bwa.np.bam",2436503,204427,793058,"MAL_23",0.923,0.325,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_23_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_24_bwa.np.bam",881838,89581,248224,"MAL_24",0.908,0.281,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_24_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_25_bwa.np.bam",1467101,120447,416731,"MAL_25",0.924,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_25_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_26_bwa.np.bam",2658692,220380,836256,"MAL_26",0.923,0.315,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_26_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAL","MAL_28_bwa.np.bam",2881031,269207,811846,"MAL_28",0.915,0.282,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAL_28_bwa.np.bam","finalFastq",TRUE,"","MAL","Matsukawaura Lagoon (A branch Bay of Sendai Bay)","Japan","28May2017",37.823143,140.954988,"Kanaya","Gravels on mud flat"
"MAT","MAT_01_bwa.np.bam",1221340,97912,341966,"MAT_01",0.926,0.28,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_01_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_02_bwa.np.bam",1308068,104229,374002,"MAT_02",0.926,0.286,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_02_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_03_bwa.np.bam",1927373,186845,640350,"MAT_03",0.912,0.332,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_03_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_04_bwa.np.bam",1911429,162813,554799,"MAT_04",0.922,0.29,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_04_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_05_bwa.np.bam",2942620,237930,1001847,"MAT_05",0.925,0.34,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_05_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_06_bwa.np.bam",1292868,106311,366417,"MAT_06",0.924,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_06_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_07_bwa.np.bam",1192975,104240,335525,"MAT_07",0.92,0.281,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_07_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_09_bwa.np.bam",2536383,235999,809676,"MAT_09",0.915,0.319,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_09_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_10_bwa.np.bam",1010332,99058,282147,"MAT_10",0.911,0.279,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_10_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_11_bwa.np.bam",2353042,209823,720851,"MAT_11",0.918,0.306,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_11_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_13_bwa.np.bam",2187540,190105,749513,"MAT_13",0.92,0.343,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_13_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_14_bwa.np.bam",1034270,80814,298285,"MAT_14",0.928,0.288,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_14_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_15_bwa.np.bam",2904686,256829,1113621,"MAT_15",0.919,0.383,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_15_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_16_bwa.np.bam",2981870,237747,947470,"MAT_16",0.926,0.318,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_16_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_17_bwa.np.bam",2409807,200625,785395,"MAT_17",0.923,0.326,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_17_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_18_bwa.np.bam",1020708,94890,281662,"MAT_18",0.915,0.276,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_18_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_19_bwa.np.bam",4412270,359137,1284825,"MAT_19",0.925,0.291,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_19_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_20_bwa.np.bam",3132713,264034,1008294,"MAT_20",0.922,0.322,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_20_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_21_bwa.np.bam",2456991,254445,859797,"MAT_21",0.906,0.35,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_21_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_23_bwa.np.bam",2642254,202997,867294,"MAT_23",0.929,0.328,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_23_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_24_bwa.np.bam",1260348,102946,349439,"MAT_24",0.924,0.277,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_24_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_25_bwa.np.bam",765924,69447,218864,"MAT_25",0.917,0.286,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_25_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_26_bwa.np.bam",2810733,256032,995280,"MAT_26",0.917,0.354,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_26_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_27_bwa.np.bam",1366247,118628,394932,"MAT_27",0.92,0.289,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_27_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_28_bwa.np.bam",858409,65496,271203,"MAT_28",0.929,0.316,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_28_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_29_bwa.np.bam",1304766,127343,416507,"MAT_29",0.911,0.319,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_29_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MAT","MAT_30_bwa.np.bam",1866794,140509,715231,"MAT_30",0.93,0.383,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MAT_30_bwa.np.bam","finalFastq",TRUE,"","MAT","Matsushima Bay (A branch Bay of Sendai Bay)","Japan","24July2017",38.351861,141.058982,"Kanaya","Gravels on sandy flat"
"MON","MON_01_bwa.np.bam",1360378,130975,423700,"MON_01",0.912,0.311,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_01_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_02_bwa.np.bam",2826404,286956,976267,"MON_02",0.908,0.345,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_02_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_03_bwa.np.bam",2453249,229967,785678,"MON_03",0.914,0.32,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_03_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_04_bwa.np.bam",2892804,251056,859715,"MON_04",0.92,0.297,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_04_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_05_bwa.np.bam",2354293,206634,743175,"MON_05",0.919,0.316,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_05_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_06_bwa.np.bam",1414962,115634,408007,"MON_06",0.924,0.288,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_06_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_07_bwa.np.bam",1943900,181340,682035,"MON_07",0.915,0.351,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_07_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_08_bwa.np.bam",2228282,195409,679510,"MON_08",0.919,0.305,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_08_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_09_bwa.np.bam",2924262,272922,984488,"MON_09",0.915,0.337,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_09_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_10_bwa.np.bam",2282504,227775,782201,"MON_10",0.909,0.343,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_10_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_11_bwa.np.bam",1322452,118095,461858,"MON_11",0.918,0.349,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_11_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_12_bwa.np.bam",2604545,238952,891839,"MON_12",0.916,0.342,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_12_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_13_bwa.np.bam",1241633,114842,353118,"MON_13",0.915,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_13_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_14_bwa.np.bam",1103518,115728,312849,"MON_14",0.905,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_14_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_15_bwa.np.bam",2382724,220273,822270,"MON_15",0.915,0.345,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_15_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_16_bwa.np.bam",1820744,168233,595647,"MON_16",0.915,0.327,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_16_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_17_bwa.np.bam",644347,67425,178310,"MON_17",0.905,0.277,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_17_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_18_bwa.np.bam",2714367,266067,921875,"MON_18",0.911,0.34,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_18_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_19_bwa.np.bam",1612414,158293,551209,"MON_19",0.911,0.342,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_19_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_20_bwa.np.bam",2336676,212194,799314,"MON_20",0.917,0.342,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_20_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_22_bwa.np.bam",835183,68848,244022,"MON_22",0.924,0.292,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_22_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_23_bwa.np.bam",1661701,156494,544408,"MON_23",0.914,0.328,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_23_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_24_bwa.np.bam",2504670,226340,813482,"MON_24",0.917,0.325,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_24_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_25_bwa.np.bam",886406,67703,246716,"MON_25",0.929,0.278,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_25_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_26_bwa.np.bam",2213593,217926,711384,"MON_26",0.91,0.321,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_26_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_27_bwa.np.bam",3680575,337374,1218375,"MON_27",0.916,0.331,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_27_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_28_bwa.np.bam",3101361,261732,996783,"MON_28",0.922,0.321,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_28_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_29_bwa.np.bam",3242143,298473,1026487,"MON_29",0.916,0.317,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_29_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"MON","MON_30_bwa.np.bam",2221613,201407,742405,"MON_30",0.917,0.334,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/MON_30_bwa.np.bam","finalFastq",TRUE,"","MON","Nishi Mone Bay (A branch Bay of Kesennuma Bay)","Japan","30May2017",38.900079,141.624736,"Kanaya","Seawall at small rivermouth"
"NEW","NEW_01_bwa.np.bam",4011204,292844,1237843,"NEW_01",0.932,0.309,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/NEW_01_bwa.np.bam","finalFastq",TRUE,"","NEW","NewportBay Orange County - 15th street","soCal","",33.608135,-117.92009,"Zacherl",""
