pop,file,mapped,unmapped,mappedMQ0,id,mappedProp,mappedPropMQ0,fullpath,lib,paralogRemoved,PopID.alt,truepop,Abbreviation,Region,Date_of_Collection,Latitude,Longitude,Collector,Notes
OTA,all.OTA_16_bwa.bam,2811733,267250,875406,OTA_16,0.913,0.311,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_16_bwa.bam,2020,FALSE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_25_bwa.bam,2767392,246338,901926,OTA_25,0.918,0.326,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_25_bwa.bam,2020,FALSE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_25_bwa.np.bam,2173995,246338,624965,OTA_25,0.898,0.287,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_25_bwa.np.bam,2020,TRUE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_27_bwa.bam,42107,3931,13440,OTA_27,0.915,0.319,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_27_bwa.bam,2020,FALSE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_19_bwa.np.bam,1977492,190302,585691,OTA_19,0.912,0.296,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_19_bwa.np.bam,2020,TRUE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_28_bwa.bam,2075711,173794,657314,OTA_28,0.923,0.317,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_28_bwa.bam,2020,FALSE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_28_bwa.np.bam,1624099,173794,447508,OTA_28,0.903,0.276,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_28_bwa.np.bam,2020,TRUE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,OTA_30.run1+2_bwa.np.bam,1046417,105830,259927,OTA_30,0.908,0.248,/home/stranda/projects/oyster/sotka/roslin/bwa/out/OTA_30.run1+2_bwa.np.bam,2017,TRUE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_27_bwa.np.bam,32909,3931,9110,OTA_27,0.893,0.277,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_27_bwa.np.bam,2020,TRUE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_18_bwa.bam,2263511,199051,704961,OTA_18,0.919,0.311,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_18_bwa.bam,2020,FALSE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_18_bwa.np.bam,1771125,199051,471047,OTA_18,0.899,0.266,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_18_bwa.np.bam,2020,TRUE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
OTA,all.OTA_16_bwa.np.bam,2207487,267250,592396,OTA_16,0.892,0.268,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.OTA_16_bwa.np.bam,2020,TRUE,,OTA,Oita_Japan,Japan,,33.625367,131.193653,Hori,
PES,PES_03.run1+2_bwa.bam,868078,66484,239804,PES_03,0.929,0.276,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_03.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_03.run1+2_bwa.np.bam,686644,66484,162772,PES_03,0.912,0.237,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_03.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_04.run1+2_bwa.bam,782990,70302,225721,PES_04,0.918,0.288,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_04.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_04.run1+2_bwa.np.bam,616026,70302,153288,PES_04,0.898,0.249,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_04.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_08.run1+2_bwa.bam,939053,73649,264018,PES_08,0.927,0.281,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_08.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_01.run1+2_bwa.bam,790208,74783,229661,PES_01,0.914,0.291,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_01.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_07.run1+2_bwa.bam,919171,81373,258289,PES_07,0.919,0.281,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_07.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_07.run1+2_bwa.np.bam,721168,81373,173665,PES_07,0.899,0.241,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_07.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_10.run1+2_bwa.bam,873429,87830,255463,PES_10,0.909,0.292,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_10.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_08.run1+2_bwa.np.bam,742991,73649,180569,PES_08,0.91,0.243,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_08.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_09.run1+2_bwa.bam,816604,72876,226425,PES_09,0.918,0.277,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_09.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_09.run1+2_bwa.np.bam,645338,72876,153231,PES_09,0.899,0.237,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_09.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_05.run1+2_bwa.np.bam,833811,102914,206536,PES_05,0.89,0.248,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_05.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_06.run1+2_bwa.bam,1126335,104641,324583,PES_06,0.915,0.288,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_06.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_06.run1+2_bwa.np.bam,890034,104641,220521,PES_06,0.895,0.248,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_06.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_15.comb_bwa.np.bam,2,0,1,PES_15,1,0.5,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_15.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_17.comb_bwa.bam,1439632,204921,447412,PES_17,0.875,0.311,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_17.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_17.comb_bwa.np.bam,1152727,204921,315276,PES_17,0.849,0.274,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_17.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_19.comb_bwa.bam,1324702,150529,397204,PES_19,0.898,0.3,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_19.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_19.comb_bwa.np.bam,1053159,150529,269512,PES_19,0.875,0.256,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_19.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_21.comb_bwa.bam,2769130,271206,822758,PES_21,0.911,0.297,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_21.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_21.comb_bwa.np.bam,2174788,271206,545038,PES_21,0.889,0.251,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_21.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_10.run1+2_bwa.np.bam,687593,87830,173975,PES_10,0.887,0.253,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_10.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_11.comb_bwa.bam,629120,58615,193054,PES_11,0.915,0.307,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_11.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_11.comb_bwa.np.bam,491813,58615,128972,PES_11,0.894,0.262,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_11.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_12.comb_bwa.bam,5,0,0,PES_12,1,0,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_12.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_12.comb_bwa.np.bam,5,0,0,PES_12,1,0,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_12.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_15.comb_bwa.bam,2,0,1,PES_15,1,0.5,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_15.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_26.comb_bwa.bam,1764968,172683,510040,PES_26,0.911,0.289,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_26.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_01.run1+2_bwa.np.bam,623697,74783,156663,PES_01,0.893,0.251,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_01.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_02.run1+2_bwa.bam,786545,74714,219547,PES_02,0.913,0.279,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_02.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_02.run1+2_bwa.np.bam,622383,74714,148860,PES_02,0.893,0.239,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_02.run1+2_bwa.np.bam,2017,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_22.comb_bwa.bam,1880463,186781,533492,PES_22,0.91,0.284,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_22.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_22.comb_bwa.np.bam,1506568,186781,361086,PES_22,0.89,0.24,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_22.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_05.run1+2_bwa.bam,1053613,102914,302089,PES_05,0.911,0.287,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_05.run1+2_bwa.bam,2017,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_23.comb_bwa.np.bam,286996,90089,81002,PES_23,0.761,0.282,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_23.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_25.comb_bwa.bam,1518991,185565,468665,PES_25,0.891,0.309,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_25.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_25.comb_bwa.np.bam,1201571,185565,320659,PES_25,0.866,0.267,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_25.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_26.comb_bwa.np.bam,1412748,172683,345754,PES_26,0.891,0.245,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_26.comb_bwa.np.bam,2021,TRUE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
PES,PES_23.comb_bwa.bam,369763,90089,116705,PES_23,0.804,0.316,/home/stranda/projects/oyster/sotka/roslin/bwa/out/PES_23.comb_bwa.bam,2021,FALSE,,PES,"Los Penasquitos Lagoon, Coast hwy",soCal,,32.933177,-117.259885,Crooks,
QB2,QB2_110.comb_bwa.bam,3966050,347710,1184194,QB2_110,0.919,0.299,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_110.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_101.comb_bwa.bam,3287744,240249,960475,QB2_101,0.932,0.292,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_101.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_101.comb_bwa.np.bam,2515593,240249,576744,QB2_101,0.913,0.229,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_101.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_168.comb_bwa.bam,3361128,269538,1009591,QB2_168,0.926,0.3,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_168.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_182.comb_bwa.bam,3726463,271298,1177257,QB2_182,0.932,0.316,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_182.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_182.comb_bwa.np.bam,2841362,271298,742156,QB2_182,0.913,0.261,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_182.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_196.comb_bwa.bam,3434811,276313,1024590,QB2_196,0.926,0.298,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_196.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_110.comb_bwa.np.bam,3095159,347710,767191,QB2_110,0.899,0.248,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_110.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_22.comb_bwa.bam,3548757,273380,1048159,QB2_22,0.928,0.295,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_22.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_125.comb_bwa.bam,3841542,297272,1151789,QB2_125,0.928,0.3,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_125.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_125.comb_bwa.np.bam,2958324,297272,709780,QB2_125,0.909,0.24,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_125.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_196.comb_bwa.np.bam,2646474,276313,640912,QB2_196,0.905,0.242,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_196.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_150.comb_bwa.np.bam,3168618,355087,756950,QB2_150,0.899,0.239,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_150.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_156.comb_bwa.bam,4151709,387465,1261496,QB2_156,0.915,0.304,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_156.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_156.comb_bwa.np.bam,3245302,387465,825171,QB2_156,0.893,0.254,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_156.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_341.comb_bwa.np.bam,3459404,399149,850917,QB2_341,0.897,0.246,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_341.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_168.comb_bwa.np.bam,2587091,269538,632178,QB2_168,0.906,0.244,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_168.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_365.comb_bwa.np.bam,3254729,338529,858267,QB2_365,0.906,0.264,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_365.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_40.comb_bwa.bam,3340228,250386,963054,QB2_40,0.93,0.288,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_40.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_40.comb_bwa.np.bam,2573048,250386,593938,QB2_40,0.911,0.231,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_40.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_54.comb_bwa.bam,4273645,341546,1236851,QB2_54,0.926,0.289,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_54.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_54.comb_bwa.np.bam,3303333,341546,772421,QB2_54,0.906,0.234,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_54.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_22.comb_bwa.np.bam,2744284,273380,657139,QB2_22,0.909,0.239,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_22.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_319.comb_bwa.bam,3612211,300926,1100741,QB2_319,0.923,0.305,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_319.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_319.comb_bwa.np.bam,2818932,300926,726347,QB2_319,0.904,0.258,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_319.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_324.comb_bwa.bam,3494225,273491,1030784,QB2_324,0.927,0.295,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_324.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_324.comb_bwa.np.bam,2693948,273491,650689,QB2_324,0.908,0.242,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_324.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_341.comb_bwa.bam,4473134,399149,1345112,QB2_341,0.918,0.301,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_341.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_83.comb_bwa.np.bam,2405723,250233,552929,QB2_83,0.906,0.23,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_83.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_365.comb_bwa.bam,4156743,338529,1277049,QB2_365,0.925,0.307,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_365.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_001.comb_bwa.bam,3677518,257373,1050861,QB2_001,0.935,0.286,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_001.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_001.comb_bwa.np.bam,2841977,257373,664660,QB2_001,0.917,0.234,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_001.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_07.comb_bwa.bam,4348461,315157,1337025,QB2_07,0.932,0.307,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_07.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_07.comb_bwa.np.bam,3330505,315157,830437,QB2_07,0.914,0.249,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_07.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_150.comb_bwa.bam,4092257,355087,1196782,QB2_150,0.92,0.292,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_150.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_82.comb_bwa.bam,3987961,318105,1198394,QB2_82,0.926,0.301,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_82.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_82.comb_bwa.np.bam,3074854,318105,758986,QB2_82,0.906,0.247,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_82.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_55.comb_bwa.bam,4495738,352598,1313364,QB2_55,0.927,0.292,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_55.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_55.comb_bwa.np.bam,3452181,352598,840336,QB2_55,0.907,0.243,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_55.comb_bwa.np.bam,2021,TRUE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
QB2,QB2_83.comb_bwa.bam,3114460,250233,892123,QB2_83,0.926,0.286,/home/stranda/projects/oyster/sotka/roslin/bwa/out/QB2_83.comb_bwa.bam,2021,FALSE,QUI,QUI,Quilcene - Hood Canal,NW America,Fall 2021,NA,NA,Hilary Heyford,Spat collectors
SAM,all.SAM_06_bwa.np.bam,2357203,284717,681253,SAM_06,0.892,0.289,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.SAM_06_bwa.np.bam,2020,TRUE,IWA,SAM,Same River in Iwaki City,Japan,14July2017,36.909358,140.816924,Kanaya,Gravels on sandy flat
SAM,all.SAM_05_bwa.np.bam,1969992,243197,554808,SAM_05,0.89,0.282,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.SAM_05_bwa.np.bam,2020,TRUE,IWA,SAM,Same River in Iwaki City,Japan,14July2017,36.909358,140.816924,Kanaya,Gravels on sandy flat
SAM,all.SAM_06_bwa.bam,3073653,284717,1012160,SAM_06,0.915,0.329,/home/stranda/projects/oyster/sotka/roslin/bwa/out/all.SAM_06_bwa.bam,2020,FALSE,IWA,SAM,Same River in Iwaki City,Japan,14July2017,36.909358,140.816924,Kanaya,Gravels on sandy flat
